IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId,year
100715577,SUICIDE,SUICIDE BY FIREARMS,Thursday,08/05/2010,15:02:00,NORTHERN,NONE,2100 Block of LAGUNA ST,-122.429251086952,37.790898807902,POINT (-122.429251086952 37.790898807902),10071557760150,2010
100709605,SUICIDE,ATTEMPTED SUICIDE BY FIREARMS,Tuesday,08/03/2010,21:03:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647,37.7835634796332,POINT (-122.41506687647 37.7835634796332),10070960560050,2010
100679105,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,07/25/2010,00:55:00,TARAVAL,NONE,200 Block of LOBOS ST,-122.460861739121,37.714950853585,POINT (-122.460861739121 37.714950853585),10067910560060,2010
100676929,SUICIDE,SUICIDE BY FIREARMS,Saturday,07/24/2010,09:58:00,INGLESIDE,NONE,2600 Block of ALEMANY BL,-122.448051712407,37.7141628030067,POINT (-122.448051712407 37.7141628030067),10067692960150,2010
100646615,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,07/14/2010,20:30:00,BAYVIEW,NONE,1400 Block of CARROLL AV,-122.390613882288,37.7233482798003,POINT (-122.390613882288 37.7233482798003),10064661560190,2010
100633979,SUICIDE,SUICIDE BY JUMPING,Saturday,07/10/2010,23:18:00,CENTRAL,NONE,300 Block of POWELL ST,-122.408384275542,37.7878271137225,POINT (-122.408384275542 37.7878271137225),10063397960170,2010
100626071,SUICIDE,SUICIDE BY JUMPING,Thursday,07/08/2010,11:15:00,SOUTHERN,NONE,0 Block of 3RD ST,-122.402835528142,37.7868009028384,POINT (-122.402835528142 37.7868009028384),10062607160170,2010
100591509,SUICIDE,SUICIDE BY FIREARMS,Sunday,06/27/2010,14:08:00,INGLESIDE,EXCEPTIONAL CLEARANCE,1600 Block of ALEMANY BL,-122.436633817346,37.7258258537122,POINT (-122.436633817346 37.7258258537122),10059150960150,2010
100582520,SUICIDE,SUICIDE BY STRANGULATION,Thursday,06/24/2010,16:00:00,SOUTHERN,NONE,1400 Block of FOLSOM ST,-122.413170698459,37.7726163177752,POINT (-122.413170698459 37.7726163177752),10058252060190,2010
100566615,SUICIDE,ATTEMPTED SUICIDE,Saturday,06/19/2010,14:00:00,BAYVIEW,NONE,HAMILTON ST / BURROWS ST,-122.410022539011,37.7272855942617,POINT (-122.410022539011 37.7272855942617),10056661560010,2010
100550282,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Monday,06/14/2010,16:40:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),10055028260080,2010
100515286,SUICIDE,ATTEMPTED SUICIDE,Thursday,06/03/2010,16:20:00,NORTHERN,NONE,1100 Block of LARKIN ST,-122.418580508889,37.7881906054546,POINT (-122.418580508889 37.7881906054546),10051528660010,2010
100498331,SUICIDE,SUICIDE BY INGESTION,Saturday,05/29/2010,11:30:00,BAYVIEW,NONE,800 Block of INNES AV,-122.376157905497,37.7322910475588,POINT (-122.376157905497 37.7322910475588),10049833160160,2010
100481853,SUICIDE,ATTEMPTED SUICIDE,Monday,05/24/2010,14:59:00,RICHMOND,NONE,CLEMENT ST / 40TH AV,-122.462278686054,37.7830359536166,POINT (-122.462278686054 37.7830359536166),10048185360010,2010
100478468,SUICIDE,SUICIDE,Sunday,05/23/2010,13:35:00,TARAVAL,NONE,100 Block of MORNINGSIDE DR,-122.492247499096,37.7304621812551,POINT (-122.492247499096 37.7304621812551),10047846860110,2010
100474369,SUICIDE,ATTEMPTED SUICIDE,Saturday,05/22/2010,06:36:00,PARK,NONE,100 Block of BUENA VISTA TER,-122.438245889694,37.7669145893338,POINT (-122.438245889694 37.7669145893338),10047436960010,2010
100464962,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Wednesday,05/19/2010,13:43:00,TARAVAL,NONE,0 Block of MIDDLEFIELD DR,-122.48626920863,37.7331999479192,POINT (-122.48626920863 37.7331999479192),10046496260070,2010
100446471,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,05/14/2010,09:27:00,MISSION,NONE,100 Block of DUBOCE AV,-122.423510102836,37.7698540564183,POINT (-122.423510102836 37.7698540564183),10044647160060,2010
100436347,SUICIDE,SUICIDE BY STRANGULATION,Tuesday,05/11/2010,13:35:00,MISSION,NONE,600 Block of GRANDVIEW AV,-122.442580378807,37.7499584666104,POINT (-122.442580378807 37.7499584666104),10043634760190,2010
100435010,SUICIDE,SUICIDE,Monday,05/10/2010,12:00:00,NORTHERN,"ARREST, BOOKED",1500 Block of VANNESS AV,-122.422062730264,37.7899200014841,POINT (-122.422062730264 37.7899200014841),10043501060110,2010
100426423,SUICIDE,ATTEMPTED SUICIDE,Saturday,05/08/2010,11:49:00,SOUTHERN,LOCATED,0 Block of DOW PL,-122.396171251848,37.7846027603245,POINT (-122.396171251848 37.7846027603245),10042642360010,2010
100423093,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,05/07/2010,12:00:00,MISSION,NONE,2200 Block of MARKET ST,-122.432198022433,37.7651107322703,POINT (-122.432198022433 37.7651107322703),10042309360060,2010
100385829,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,04/26/2010,14:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),10038582960060,2010
100384514,SUICIDE,SUICIDE BY STRANGULATION,Monday,04/26/2010,10:15:00,TARAVAL,NONE,1500 Block of 8TH AV,-122.464984108372,37.7594039804943,POINT (-122.464984108372 37.7594039804943),10038451460190,2010
100376674,SUICIDE,SUICIDE BY ASPHYXIATION,Friday,04/23/2010,20:00:00,SOUTHERN,EXCEPTIONAL CLEARANCE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),10037667460120,2010
100358694,SUICIDE,ATTEMPTED SUICIDE,Sunday,04/18/2010,12:22:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,POINT (-122.406539115148 37.7564864109309),10035869460010,2010
100331214,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Friday,04/09/2010,23:13:00,CENTRAL,NONE,1500 Block of JONES ST,-122.414848924635,37.795449969399,POINT (-122.414848924635 37.795449969399),10033121460080,2010
100309302,SUICIDE,SUICIDE BY FIREARMS,Friday,04/02/2010,19:30:00,INGLESIDE,NONE,100 Block of TURQUOISE WY,-122.444807784505,37.7436293246746,POINT (-122.444807784505 37.7436293246746),10030930260150,2010
100302130,SUICIDE,ATTEMPTED SUICIDE,Wednesday,03/31/2010,19:14:00,BAYVIEW,NONE,400 Block of TUNNEL AV,-122.401399497577,37.7091117203937,POINT (-122.401399497577 37.7091117203937),10030213060010,2010
100293335,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Monday,03/29/2010,11:34:00,CENTRAL,PSYCHOPATHIC CASE,900 Block of KEARNY ST,-122.405283980519,37.7965510480789,POINT (-122.405283980519 37.7965510480789),10029333560070,2010
100254014,SUICIDE,ATTEMPTED SUICIDE,Wednesday,03/17/2010,14:36:00,MISSION,NONE,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,POINT (-122.406604919508 37.7571580431915),10025401460010,2010
100249855,SUICIDE,SUICIDE BY LACERATION,Tuesday,03/16/2010,13:08:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.40942036456,37.7816150265786,POINT (-122.40942036456 37.7816150265786),10024985560180,2010
100208657,SUICIDE,ATTEMPTED SUICIDE,Wednesday,03/03/2010,23:20:00,TARAVAL,PSYCHOPATHIC CASE,0 Block of RIVAS AV,-122.48164541529,37.7168629029808,POINT (-122.48164541529 37.7168629029808),10020865760010,2010
100181069,SUICIDE,SUICIDE BY INGESTION,Tuesday,02/23/2010,08:00:00,MISSION,NONE,200 Block of CLIPPER ST,-122.430557516763,37.7491465739574,POINT (-122.430557516763 37.7491465739574),10018106960160,2010
100178840,SUICIDE,SUICIDE BY JUMPING,Tuesday,02/23/2010,06:55:00,NORTHERN,NONE,1800 Block of PACIFIC AV,-122.425719698405,37.7945546414296,POINT (-122.425719698405 37.7945546414296),10017884060170,2010
100163186,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Thursday,02/18/2010,09:20:00,BAYVIEW,NONE,0 Block of HOLYOKE ST,-122.410310866762,37.7304442002827,POINT (-122.410310866762 37.7304442002827),10016318660080,2010
100158751,SUICIDE,ATTEMPTED SUICIDE,Wednesday,02/17/2010,10:00:00,TENDERLOIN,NONE,400 Block of TURK ST,-122.417169469788,37.7823431704629,POINT (-122.417169469788 37.7823431704629),10015875160010,2010
100157418,SUICIDE,ATTEMPTED SUICIDE,Tuesday,02/16/2010,21:20:00,MISSION,NONE,800 Block of POTRERO AV,-122.406725329529,37.7585641691709,POINT (-122.406725329529 37.7585641691709),10015741860010,2010
100156034,SUICIDE,SUICIDE BY JUMPING,Tuesday,02/16/2010,15:10:00,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.408294122336,37.7842476296454,POINT (-122.408294122336 37.7842476296454),10015603460170,2010
100154812,SUICIDE,SUICIDE BY STRANGULATION,Monday,02/15/2010,10:30:00,TARAVAL,NONE,1300 Block of ULLOA ST,-122.470672931653,37.7413488436888,POINT (-122.470672931653 37.7413488436888),10015481260190,2010
100143702,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,02/12/2010,16:00:00,NORTHERN,PSYCHOPATHIC CASE,1500 Block of EDDY ST,-122.433177816267,37.7813758100318,POINT (-122.433177816267 37.7813758100318),10014370260060,2010
100103659,SUICIDE,SUICIDE BY JUMPING,Monday,02/01/2010,00:50:00,TARAVAL,NONE,300 Block of ARBALLO DR,-122.483106168758,37.7201245877973,POINT (-122.483106168758 37.7201245877973),10010365960170,2010
100091399,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Thursday,01/28/2010,10:02:00,MISSION,PSYCHOPATHIC CASE,2100 Block of MISSION ST,-122.419385927086,37.7628330926795,POINT (-122.419385927086 37.7628330926795),10009139960070,2010
100077640,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Sunday,01/24/2010,11:00:00,TARAVAL,PSYCHOPATHIC CASE,200 Block of WINSTON DR,-122.477976682169,37.7269346350353,POINT (-122.477976682169 37.7269346350353),10007764060070,2010
100072173,SUICIDE,SUICIDE BY ASPHYXIATION,Friday,01/22/2010,17:33:00,PARK,NONE,800 Block of WALLER ST,-122.437337332628,37.7703324728476,POINT (-122.437337332628 37.7703324728476),10007217360120,2010
100064283,SUICIDE,ATTEMPTED SUICIDE,Wednesday,01/20/2010,12:11:00,NORTHERN,NONE,2200 Block of VANNESS AV,-122.423340546898,37.7962454397193,POINT (-122.423340546898 37.7962454397193),10006428360010,2010
100063752,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Wednesday,01/20/2010,09:00:00,PARK,PSYCHOPATHIC CASE,0 Block of GARDENSIDE DR,-122.444988946157,37.7517781008065,POINT (-122.444988946157 37.7517781008065),10006375260060,2010
100031624,SUICIDE,ATTEMPTED SUICIDE,Sunday,01/10/2010,15:46:00,NORTHERN,NONE,100 Block of FELL ST,-122.420332099593,37.7762075768262,POINT (-122.420332099593 37.7762075768262),10003162460010,2010
100026158,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,01/08/2010,13:00:00,RICHMOND,PSYCHOPATHIC CASE,400 Block of ARGUELLO BL,-122.458857560736,37.7822000723138,POINT (-122.458857560736 37.7822000723138),10002615860060,2010
91291551,SUICIDE,SUICIDE,Saturday,12/19/2009,14:45:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),9129155160110,2009
91255535,SUICIDE,SUICIDE BY INGESTION,Wednesday,12/02/2009,15:00:00,CENTRAL,NONE,500 Block of BATTERY ST,-122.400517100596,37.7963438994583,POINT (-122.400517100596 37.7963438994583),9125553560160,2009
91230264,SUICIDE,SUICIDE BY STRANGULATION,Tuesday,12/01/2009,10:22:00,MISSION,NONE,2100 Block of MISSION ST,-122.419385927086,37.7628330926795,POINT (-122.419385927086 37.7628330926795),9123026460190,2009
91223883,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,11/29/2009,10:30:00,TARAVAL,NONE,2500 Block of 36TH AV,-122.493639105033,37.7394344682753,POINT (-122.493639105033 37.7394344682753),9122388360060,2009
91180227,SUICIDE,SUICIDE BY ASPHYXIATION,Monday,11/16/2009,13:46:00,PARK,NONE,100 Block of FREDERICK ST,-122.445978236637,37.767324664468,POINT (-122.445978236637 37.767324664468),9118022760120,2009
91151080,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Sunday,11/08/2009,07:30:00,TARAVAL,PSYCHOPATHIC CASE,2400 Block of 40TH AV,-122.498192087917,37.7411023372411,POINT (-122.498192087917 37.7411023372411),9115108060060,2009
91148742,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Saturday,11/07/2009,13:05:00,MISSION,NONE,900 Block of CAPP ST,-122.417208887956,37.7514944896294,POINT (-122.417208887956 37.7514944896294),9114874260070,2009
91141097,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Thursday,11/05/2009,10:25:00,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410135236377,37.7841889075267,POINT (-122.410135236377 37.7841889075267),9114109760070,2009
91125217,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,11/01/2009,02:30:00,TARAVAL,NONE,2800 Block of SAN JOSE AV,-122.45415493801,37.7128548330419,POINT (-122.45415493801 37.7128548330419),9112521760080,2009
91124112,SUICIDE,SUICIDE BY STRANGULATION,Saturday,10/31/2009,11:30:00,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435012093789,37.7617677182954,POINT (-122.435012093789 37.7617677182954),9112411260190,2009
91095529,SUICIDE,ATTEMPTED SUICIDE,Saturday,10/24/2009,06:44:00,INGLESIDE,NONE,3600 Block of FOLSOM ST,-122.413191662083,37.7408654802224,POINT (-122.413191662083 37.7408654802224),9109552960010,2009
91086891,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Wednesday,10/21/2009,19:00:00,PARK,PSYCHOPATHIC CASE,800 Block of SHRADER ST,-122.451321281998,37.7670547006262,POINT (-122.451321281998 37.7670547006262),9108689160020,2009
91081380,SUICIDE,SUICIDE BY LACERATION,Friday,10/16/2009,12:00:00,INGLESIDE,NONE,500 Block of RAYMOND AV,-122.414476160628,37.7152821393105,POINT (-122.414476160628 37.7152821393105),9108138060180,2009
91012153,SUICIDE,SUICIDE BY JUMPING,Thursday,10/01/2009,03:02:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.413790972781,37.7838365565348,POINT (-122.413790972781 37.7838365565348),9101215360170,2009
90988557,SUICIDE,SUICIDE BY INGESTION,Thursday,09/24/2009,18:55:00,BAYVIEW,NONE,200 Block of GIRARD ST,-122.405401013105,37.7291467841547,POINT (-122.405401013105 37.7291467841547),9098855760160,2009
90980462,SUICIDE,SUICIDE BY STRANGULATION,Tuesday,09/22/2009,18:06:00,SOUTHERN,NONE,300 Block of CLEMENTINA ST,-122.403433976322,37.7811617395427,POINT (-122.403433976322 37.7811617395427),9098046260190,2009
90978019,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Monday,09/21/2009,22:00:00,INGLESIDE,PSYCHOPATHIC CASE,500 Block of FRANCONIA ST,-122.408153165952,37.7417759604289,POINT (-122.408153165952 37.7417759604289),9097801960060,2009
90974584,SUICIDE,ATTEMPTED SUICIDE,Monday,09/21/2009,09:50:00,INGLESIDE,NONE,400 Block of MURRAY ST,-122.420124604524,37.735413854639,POINT (-122.420124604524 37.735413854639),9097458460010,2009
90960737,SUICIDE,ATTEMPTED SUICIDE,Friday,09/18/2009,18:00:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,POINT (-122.406539115148 37.7564864109309),9096073760010,2009
90959122,SUICIDE,SUICIDE BY JUMPING,Thursday,09/17/2009,11:10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),9095912260170,2009
90940632,SUICIDE,ATTEMPTED SUICIDE,Saturday,09/12/2009,15:16:00,TENDERLOIN,NONE,300 Block of TURK ST,-122.414900544562,37.7827419623926,POINT (-122.414900544562 37.7827419623926),9094063260010,2009
90869242,SUICIDE,ATTEMPTED SUICIDE,Monday,08/24/2009,08:00:00,PARK,NONE,0 Block of CARL ST,-122.448901937009,37.7659903591145,POINT (-122.448901937009 37.7659903591145),9086924260010,2009
90865256,SUICIDE,SUICIDE BY FIREARMS,Sunday,08/23/2009,13:45:00,TARAVAL,NONE,2200 Block of NORIEGA ST,-122.487737748546,37.7537991126261,POINT (-122.487737748546 37.7537991126261),9086525660150,2009
90851192,SUICIDE,SUICIDE BY FIREARMS,Thursday,08/20/2009,07:00:00,INGLESIDE,NONE,1400 Block of NOE ST,-122.431437413776,37.746224292878,POINT (-122.431437413776 37.746224292878),9085119260150,2009
90851603,SUICIDE,SUICIDE BY FIREARMS,Thursday,08/20/2009,06:30:00,RICHMOND,NONE,400 Block of 19TH AV,-122.478303279496,37.7793974862788,POINT (-122.478303279496 37.7793974862788),9085160360150,2009
90847395,SUICIDE,SUICIDE BY LACERATION,Wednesday,08/19/2009,09:40:00,TARAVAL,NONE,0 Block of MADRONE AV,-122.467275371149,37.7425110776568,POINT (-122.467275371149 37.7425110776568),9084739560180,2009
90847135,SUICIDE,SUICIDE BY FIRE,Wednesday,08/19/2009,07:00:00,MISSION,NONE,1200 Block of SAN BRUNO AV,-122.404353626153,37.7537505147281,POINT (-122.404353626153 37.7537505147281),9084713560140,2009
90845361,SUICIDE,ATTEMPTED SUICIDE,Tuesday,08/18/2009,18:37:00,CENTRAL,PSYCHOPATHIC CASE,900 Block of COLUMBUS AV,-122.414354301151,37.8031089840376,POINT (-122.414354301151 37.8031089840376),9084536160010,2009
90844818,SUICIDE,SUICIDE BY FIREARMS,Tuesday,08/18/2009,08:30:00,INGLESIDE,NONE,100 Block of RIDGEWOOD AV,-122.453340819787,37.7311097191486,POINT (-122.453340819787 37.7311097191486),9084481860150,2009
90840935,SUICIDE,ATTEMPTED SUICIDE,Monday,08/17/2009,16:19:00,CENTRAL,PSYCHOPATHIC CASE,STOCKTON ST / BUSH ST,-122.407152172242,37.7903655795398,POINT (-122.407152172242 37.7903655795398),9084093560010,2009
90811055,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Sunday,08/09/2009,19:00:00,MISSION,NONE,800 Block of CASTRO ST,-122.434575451888,37.7556717172521,POINT (-122.434575451888 37.7556717172521),9081105560090,2009
90809696,SUICIDE,SUICIDE BY JUMPING,Sunday,08/09/2009,11:20:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,POINT (-122.406539115148 37.7564864109309),9080969660170,2009
90796617,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Wednesday,08/05/2009,19:15:00,MISSION,NONE,800 Block of POTRERO AV,-122.406725329529,37.7585641691709,POINT (-122.406725329529 37.7585641691709),9079661760020,2009
90791178,SUICIDE,SUICIDE BY STRANGULATION,Tuesday,08/04/2009,14:15:00,RICHMOND,NONE,300 Block of BALBOA ST,-122.462410819152,37.7772519601558,POINT (-122.462410819152 37.7772519601558),9079117860190,2009
90771982,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Thursday,07/30/2009,01:14:00,INGLESIDE,NONE,100 Block of CORA ST,-122.409129097129,37.7108630174367,POINT (-122.409129097129 37.7108630174367),9077198260060,2009
90770326,SUICIDE,SUICIDE BY STRANGULATION,Wednesday,07/29/2009,15:11:00,PARK,NONE,1400 Block of HAYES ST,-122.440293056498,37.7746166164848,POINT (-122.440293056498 37.7746166164848),9077032660190,2009
90735881,SUICIDE,ATTEMPTED SUICIDE,Sunday,07/19/2009,21:05:00,BAYVIEW,NONE,2000 Block of 19TH ST,-122.40269107947,37.7608660345479,POINT (-122.40269107947 37.7608660345479),9073588160010,2009
90708418,SUICIDE,SUICIDE BY JUMPING,Sunday,07/12/2009,12:30:00,NORTHERN,NONE,1000 Block of FRANKLIN ST,-122.422767363844,37.7838427739256,POINT (-122.422767363844 37.7838427739256),9070841860170,2009
90709278,SUICIDE,ATTEMPTED SUICIDE,Saturday,07/11/2009,20:00:00,NORTHERN,PSYCHOPATHIC CASE,400 Block of DUBOCE AV,-122.429522203036,37.7694867849847,POINT (-122.429522203036 37.7694867849847),9070927860010,2009
90752744,SUICIDE,SUICIDE BY FIREARMS,Friday,07/10/2009,13:00:00,RICHMOND,NONE,800 Block of LA PLAYA ST,-122.5100335576,37.7723065559956,POINT (-122.5100335576 37.7723065559956),9075274460150,2009
90669149,SUICIDE,ATTEMPTED SUICIDE,Wednesday,07/01/2009,10:31:00,RICHMOND,NONE,200 Block of 19TH AV,-122.478578964798,37.7832201306098,POINT (-122.478578964798 37.7832201306098),9066914960010,2009
90631091,SUICIDE,SUICIDE BY STRANGULATION,Saturday,06/20/2009,07:38:00,CENTRAL,NONE,1000 Block of MASON ST,-122.411181614236,37.7932751245392,POINT (-122.411181614236 37.7932751245392),9063109160190,2009
90588022,SUICIDE,SUICIDE BY ASPHYXIATION,Monday,06/08/2009,08:50:00,CENTRAL,NONE,1400 Block of MASON ST,-122.411873518062,37.796710893825,POINT (-122.411873518062 37.796710893825),9058802260120,2009
90562515,SUICIDE,SUICIDE BY ASPHYXIATION,Saturday,05/30/2009,11:00:00,PARK,NONE,2000 Block of ELLIS ST,-122.439975751863,37.7814674377609,POINT (-122.439975751863 37.7814674377609),9056251560120,2009
90546246,SUICIDE,SUICIDE BY FIREARMS,Tuesday,05/26/2009,16:00:00,INGLESIDE,NONE,0 Block of DUBLIN ST,-122.426169426985,37.7189596879539,POINT (-122.426169426985 37.7189596879539),9054624660150,2009
90543424,SUICIDE,SUICIDE BY FIREARMS,Tuesday,05/26/2009,11:53:00,RICHMOND,NONE,1700 Block of DIVISADERO ST,-122.439852291448,37.7857393890855,POINT (-122.439852291448 37.7857393890855),9054342460150,2009
90532057,SUICIDE,SUICIDE BY FIREARMS,Friday,05/22/2009,03:31:00,CENTRAL,NONE,0 Block of DRUMM ST,-122.396421943768,37.7941447423704,POINT (-122.396421943768 37.7941447423704),9053205760150,2009
90514867,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Sunday,05/17/2009,22:40:00,BAYVIEW,NONE,2100 Block of JERROLD AV,-122.399584369354,37.7445029574704,POINT (-122.399584369354 37.7445029574704),9051486760080,2009
90506949,SUICIDE,SUICIDE BY STRANGULATION,Friday,05/15/2009,17:00:00,INGLESIDE,NONE,0 Block of TOMASO CT,-122.409888540797,37.7096032041108,POINT (-122.409888540797 37.7096032041108),9050694960190,2009
90494479,SUICIDE,SUICIDE BY JUMPING,Tuesday,05/12/2009,15:33:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),9049447960170,2009
90453168,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Thursday,04/30/2009,22:50:00,CENTRAL,PSYCHOPATHIC CASE,600 Block of TAYLOR ST,-122.411798745202,37.7880282025879,POINT (-122.411798745202 37.7880282025879),9045316860070,2009
90433182,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Saturday,04/25/2009,17:40:00,INGLESIDE,PSYCHOPATHIC CASE,500 Block of LONDON ST,-122.43704225111,37.720442784885,POINT (-122.43704225111 37.720442784885),9043318260060,2009
90413877,SUICIDE,SUICIDE BY STRANGULATION,Monday,04/20/2009,09:30:00,TARAVAL,NONE,2200 Block of 29TH AV,-122.486667576213,37.7453555419744,POINT (-122.486667576213 37.7453555419744),9041387760190,2009
90398978,SUICIDE,SUICIDE BY STRANGULATION,Thursday,04/16/2009,19:33:00,INGLESIDE,"ARREST, BOOKED",MISSION ST / RICHLAND AV,-122.42446746767,37.7360604757326,POINT (-122.42446746767 37.7360604757326),9039897860190,2009
90391875,SUICIDE,ATTEMPTED SUICIDE BY STRANGULATION,Tuesday,04/14/2009,21:26:00,SOUTHERN,PSYCHOPATHIC CASE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.403404791479 37.775420706711),9039187560090,2009
90374166,SUICIDE,SUICIDE BY JUMPING,Friday,04/10/2009,06:53:00,RICHMOND,NONE,3800 Block of CALIFORNIA ST,-122.457540234704,37.7859461545927,POINT (-122.457540234704 37.7859461545927),9037416660170,2009
90370261,SUICIDE,SUICIDE BY LACERATION,Thursday,04/09/2009,01:35:00,TENDERLOIN,NONE,200 Block of EDDY ST,-122.411800134753,37.7840890366868,POINT (-122.411800134753 37.7840890366868),9037026160180,2009
90318681,SUICIDE,SUICIDE BY FIREARMS,Thursday,03/26/2009,18:53:00,NORTHERN,NONE,500 Block of LARKIN ST,-122.417367329727,37.7828626236813,POINT (-122.417367329727 37.7828626236813),9031868160150,2009
90294871,SUICIDE,ATTEMPTED SUICIDE BY ASPHYXIATION,Friday,03/20/2009,19:00:00,CENTRAL,NONE,1400 Block of KEARNY ST,-122.406190368769,37.8013235504017,POINT (-122.406190368769 37.8013235504017),9029487160020,2009
90294871,SUICIDE,ATTEMPTED SUICIDE BY INGESTION,Friday,03/20/2009,19:00:00,CENTRAL,NONE,1400 Block of KEARNY ST,-122.406190368769,37.8013235504017,POINT (-122.406190368769 37.8013235504017),9029487160060,2009
90294871,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Friday,03/20/2009,19:00:00,CENTRAL,NONE,1400 Block of KEARNY ST,-122.406190368769,37.8013235504017,POINT (-122.406190368769 37.8013235504017),9029487160080,2009
90295001,SUICIDE,ATTEMPTED SUICIDE,Friday,03/20/2009,19:00:00,INGLESIDE,NONE,500 Block of ARLINGTON ST,-122.430723754242,37.7344323135167,POINT (-122.430723754242 37.7344323135167),9029500160010,2009
90275213,SUICIDE,SUICIDE BY INGESTION,Monday,03/16/2009,02:00:00,RICHMOND,NONE,700 Block of 42ND AV,-122.502670873856,37.7745159726734,POINT (-122.502670873856 37.7745159726734),9027521360160,2009
90271186,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Saturday,03/14/2009,21:40:00,NORTHERN,PSYCHOPATHIC CASE,600 Block of STEINER ST,-122.432805878401,37.7751600091535,POINT (-122.432805878401 37.7751600091535),9027118660070,2009
90246935,SUICIDE,SUICIDE BY STRANGULATION,Sunday,03/08/2009,18:00:00,TENDERLOIN,NONE,300 Block of HYDE ST,-122.41604728066,37.7839824654149,POINT (-122.41604728066 37.7839824654149),9024693560190,2009
90242303,SUICIDE,SUICIDE BY STRANGULATION,Saturday,03/07/2009,12:00:00,NORTHERN,NONE,1800 Block of BUCHANAN ST,-122.430143811017,37.7869726260489,POINT (-122.430143811017 37.7869726260489),9024230360190,2009
90217168,SUICIDE,SUICIDE BY JUMPING,Saturday,02/28/2009,15:23:00,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.413820070176,37.7857382950322,POINT (-122.413820070176 37.7857382950322),9021716860170,2009
90187260,SUICIDE,ATTEMPTED SUICIDE BY JUMPING,Friday,02/20/2009,19:49:00,SOUTHERN,PSYCHOPATHIC CASE,0 Block of 12TH ST,-122.420001436964,37.7740948566882,POINT (-122.420001436964 37.7740948566882),9018726060070,2009
90170061,SUICIDE,SUICIDE,Monday,02/16/2009,08:30:00,CENTRAL,NONE,100 Block of LOMBARD ST,-122.404172784948,37.8038752032521,POINT (-122.404172784948 37.8038752032521),9017006160110,2009
